"COUNTRY","Country","SEX","Gender","REF_SECTOR","Reference sector","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_3","Upper secondary education","2019","2019",251706,,
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_3","Upper secondary education","2020","2020",258418,,
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_3","Upper secondary education","2021","2021",262691,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_4","Post-secondary non-tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2013","2013",35196,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2014","2014",37515,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2015","2015",43277,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2016","2016",48212,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2017","2017",46635,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2018","2018",49656,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2019","2019",47748,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2020","2020",38979,,
"CHL","Chile","F","Female","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2021","2021",52581,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2013","2013",22540,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2014","2014",25216,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2015","2015",30481,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2016","2016",32927,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2017","2017",32313,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2018","2018",34061,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2019","2019",32008,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2020","2020",23303,,
"CHL","Chile","M","Male","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2021","2021",31819,,
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2013","2013",57735,,
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2014","2014",62731,,
"CHL","Chile","_T","Total","INST_T","All public and private educational institutions","ISCED11_5","Short-cycle tertiary education","2015","2015",73758,,
